chr_window	start	stop	ADref	ADalt	DP
Chr2_2769	13840001	13850000	1025	1103	2128
Chr2_2770	13845001	13855000	916	967	1883
Chr2_2771	13850001	13860000	596	614	1210
Chr2_2772	13855001	13865000	200	200	400
Chr2_2773	13860001	13870000	77	90	167
Chr2_2774	13865001	13875000	0	0	0
Chr2_2775	13870001	13880000	0	0	0
Chr2_2776	13875001	13885000	72	66	138
Chr2_2777	13880001	13890000	136	123	259
Chr2_2778	13885001	13895000	164	166	330
Chr2_2779	13890001	13900000	92	100	192
Chr2_2780	13895001	13905000	28	43	71
Chr2_2781	13900001	13910000	0	0	0
Chr2_2782	13905001	13915000	125	161	286
Chr2_2783	13910001	13920000	582	512	1094
Chr2_2784	13915001	13925000	973	758	1731
Chr2_2785	13920001	13930000	1035	724	1759
Chr2_2786	13925001	13935000	738	481	1219
Chr2_2787	13930001	13940000	459	338	797
Chr2_2788	13935001	13945000	443	340	783
Chr2_2789	13940001	13950000	413	324	737
Chr2_2790	13945001	13955000	371	286	657
Chr2_2791	13950001	13960000	200	157	357
Chr2_2792	13955001	13965000	70	65	135
Chr2_2793	13960001	13970000	0	0	0
Chr2_2794	13965001	13975000	66	50	116
Chr2_2795	13970001	13980000	156	126	282
Chr2_2796	13975001	13985000	286	238	524
Chr2_2797	13980001	13990000	332	272	604
Chr2_2798	13985001	13995000	332	264	596
Chr2_2799	13990001	14000000	284	218	502
Chr2_2800	13995001	14005000	172	134	306
Chr2_2801	14000001	14010000	82	66	148
Chr2_2802	14005001	14015000	25	44	69
Chr2_2803	14010001	14020000	53	87	140
Chr2_2804	14015001	14025000	53	87	140
Chr2_2805	14020001	14030000	104	161	265
Chr2_2806	14025001	14035000	208	345	553
Chr2_2807	14030001	14040000	314	497	811
Chr2_2808	14035001	14045000	294	441	735
Chr2_2809	14040001	14050000	209	289	498
Chr2_2810	14045001	14055000	161	211	372
Chr2_2811	14050001	14060000	181	240	421
Chr2_2812	14055001	14065000	198	246	444
Chr2_2813	14060001	14070000	140	172	312
Chr2_2814	14065001	14075000	269	340	609
Chr2_2815	14070001	14080000	526	595	1121
Chr2_2816	14075001	14085000	692	716	1408
Chr2_2817	14080001	14090000	487	457	944
Chr2_2818	14085001	14095000	239	142	381
Chr2_2819	14090001	14100000	159	59	218
Chr2_2820	14095001	14105000	248	145	393
Chr2_2821	14100001	14110000	292	235	527
Chr2_2822	14105001	14115000	306	297	603
Chr2_2823	14110001	14120000	361	325	686
Chr2_2824	14115001	14125000	359	312	671
Chr2_2825	14120001	14130000	316	286	602
Chr2_2826	14125001	14135000	227	247	474
Chr2_2827	14130001	14140000	143	203	346
Chr2_2828	14135001	14145000	86	129	215
Chr2_2829	14140001	14150000	31	54	85
Chr2_2830	14145001	14155000	0	0	0
Chr2_2831	14150001	14160000	0	0	0
Chr2_2832	14155001	14165000	0	0	0
Chr2_2833	14160001	14170000	0	0	0
Chr2_2834	14165001	14175000	0	0	0
Chr2_2835	14170001	14180000	0	0	0
Chr2_2836	14175001	14185000	0	0	0
Chr2_2837	14180001	14190000	0	0	0
Chr2_2838	14185001	14195000	0	0	0
Chr2_2839	14190001	14200000	0	0	0
Chr2_2840	14195001	14205000	0	0	0
Chr2_2841	14200001	14210000	0	0	0
Chr2_2842	14205001	14215000	0	0	0
Chr2_2843	14210001	14220000	0	0	0
Chr2_2844	14215001	14225000	0	0	0
Chr2_2845	14220001	14230000	0	0	0
Chr2_2846	14225001	14235000	0	0	0
Chr2_2847	14230001	14240000	0	0	0
Chr2_2848	14235001	14245000	0	0	0
Chr2_2849	14240001	14250000	0	0	0
Chr2_2850	14245001	14255000	58	44	102
Chr2_2851	14250001	14260000	147	130	277
Chr2_2852	14255001	14265000	297	246	543
Chr2_2853	14260001	14270000	349	280	629
Chr2_2854	14265001	14275000	388	310	698
Chr2_2855	14270001	14280000	444	365	809
Chr2_2856	14275001	14285000	520	437	957
Chr2_2857	14280001	14290000	585	495	1080
Chr2_2858	14285001	14295000	713	612	1325
Chr2_2859	14290001	14300000	825	728	1553
Chr2_2860	14295001	14305000	738	693	1431
Chr2_2861	14300001	14310000	466	482	948
Chr2_2862	14305001	14315000	168	216	384
Chr2_2863	14310001	14320000	62	77	139
Chr2_2864	14315001	14325000	0	0	0
Chr2_2865	14320001	14330000	0	0	0
Chr2_2866	14325001	14335000	0	0	0
Chr2_2867	14330001	14340000	0	0	0
Chr2_2868	14335001	14345000	0	0	0
Chr2_2869	14340001	14350000	0	0	0
Chr2_2870	14345001	14355000	0	0	0
Chr2_2871	14350001	14360000	66	52	118
Chr2_2872	14355001	14365000	169	150	319
Chr2_2873	14360001	14370000	245	252	497
Chr2_2874	14365001	14375000	217	261	478
Chr2_2875	14370001	14380000	114	163	277
Chr2_2876	14375001	14385000	136	131	267
Chr2_2877	14380001	14390000	236	163	399
Chr2_2878	14385001	14395000	375	283	658
Chr2_2879	14390001	14400000	381	303	684
Chr2_2880	14395001	14405000	243	210	453
Chr2_2881	14400001	14410000	104	90	194
Chr2_2882	14405001	14415000	206	135	341
Chr2_2883	14410001	14420000	389	258	647
Chr2_2884	14415001	14425000	389	258	647
Chr2_2885	14420001	14430000	183	123	306
Chr2_2886	14425001	14435000	173	111	284
Chr2_2887	14430001	14440000	375	235	610
Chr2_2888	14435001	14445000	375	235	610
Chr2_2889	14440001	14450000	202	124	326
Chr2_2890	14445001	14455000	0	0	0
Chr2_2891	14450001	14460000	0	0	0
Chr2_2892	14455001	14465000	51	46	97
Chr2_2893	14460001	14470000	111	117	228
Chr2_2894	14465001	14475000	164	190	354
Chr2_2895	14470001	14480000	180	229	409
Chr2_2896	14475001	14485000	189	243	432
Chr2_2897	14480001	14490000	230	259	489
Chr2_2898	14485001	14495000	270	261	531
Chr2_2899	14490001	14500000	258	224	482
Chr2_2900	14495001	14505000	219	208	427
Chr2_2901	14500001	14510000	165	183	348
Chr2_2902	14505001	14515000	278	270	548
Chr2_2903	14510001	14520000	401	330	731
Chr2_2904	14515001	14525000	348	268	616
Chr2_2905	14520001	14530000	178	133	311
Chr2_2906	14525001	14535000	0	0	0
Chr2_2907	14530001	14540000	52	44	96
Chr2_2908	14535001	14545000	234	212	446
Chr2_2909	14540001	14550000	400	375	775
Chr2_2910	14545001	14555000	422	396	818
Chr2_2911	14550001	14560000	301	266	567
Chr2_2912	14555001	14565000	135	103	238
Chr2_2913	14560001	14570000	61	38	99
Chr2_2914	14565001	14575000	0	0	0
Chr2_2915	14570001	14580000	0	0	0
Chr2_2916	14575001	14585000	0	0	0
Chr2_2917	14580001	14590000	0	0	0
Chr2_2918	14585001	14595000	0	0	0
Chr2_2919	14590001	14600000	0	0	0
Chr2_2920	14595001	14605000	0	0	0
Chr2_2921	14600001	14610000	0	0	0
Chr2_2922	14605001	14615000	0	0	0
Chr2_2923	14610001	14620000	0	0	0
Chr2_2924	14615001	14625000	0	0	0
Chr2_2925	14620001	14630000	43	61	104
Chr2_2926	14625001	14635000	93	128	221
Chr2_2927	14630001	14640000	130	174	304
Chr2_2928	14635001	14645000	87	113	200
Chr2_2929	14640001	14650000	93	103	196
Chr2_2930	14645001	14655000	114	115	229
Chr2_2931	14650001	14660000	240	257	497
Chr2_2932	14655001	14665000	423	435	858
Chr2_2933	14660001	14670000	747	698	1445
Chr2_2934	14665001	14675000	887	785	1672
Chr2_2935	14670001	14680000	807	752	1559
Chr2_2936	14675001	14685000	615	651	1266
Chr2_2937	14680001	14690000	432	493	925
Chr2_2938	14685001	14695000	326	348	674
Chr2_2939	14690001	14700000	136	128	264
Chr2_2940	14695001	14705000	53	57	110
Chr2_2941	14700001	14710000	0	0	0
Chr2_2942	14705001	14715000	0	0	0
Chr2_2943	14710001	14720000	0	0	0
Chr2_2944	14715001	14725000	0	0	0
Chr2_2945	14720001	14730000	0	0	0
Chr2_2946	14725001	14735000	42	47	89
Chr2_2947	14730001	14740000	42	47	89
Chr2_2948	14735001	14745000	86	97	183
Chr2_2949	14740001	14750000	101	172	273
Chr2_2950	14745001	14755000	310	368	678
Chr2_2951	14750001	14760000	482	463	945
Chr2_2952	14755001	14765000	494	383	877
Chr2_2953	14760001	14770000	285	187	472
Chr2_2954	14765001	14775000	69	42	111
Chr2_2955	14770001	14780000	64	74	138
Chr2_2956	14775001	14785000	152	170	322
Chr2_2957	14780001	14790000	197	211	408
Chr2_2958	14785001	14795000	133	137	270
Chr2_2959	14790001	14800000	45	41	86
Chr2_2960	14795001	14805000	0	0	0
Chr2_2961	14800001	14810000	56	37	93
Chr2_2962	14805001	14815000	140	93	233
Chr2_2963	14810001	14820000	193	136	329
Chr2_2964	14815001	14825000	180	158	338
Chr2_2965	14820001	14830000	171	205	376
Chr2_2966	14825001	14835000	201	251	452
Chr2_2967	14830001	14840000	238	262	500
Chr2_2968	14835001	14845000	248	237	485
Chr2_2969	14840001	14850000	277	251	528
Chr2_2970	14845001	14855000	286	276	562
Chr2_2971	14850001	14860000	201	198	399
Chr2_2972	14855001	14865000	145	134	279
Chr2_2973	14860001	14870000	163	104	267
Chr2_2974	14865001	14875000	268	188	456
Chr2_2975	14870001	14880000	248	197	445
Chr2_2976	14875001	14885000	141	132	273
Chr2_2977	14880001	14890000	36	48	84
Chr2_2978	14885001	14895000	67	70	137
Chr2_2979	14890001	14900000	130	128	258
Chr2_2980	14895001	14905000	181	197	378
Chr2_2981	14900001	14910000	153	177	330
Chr2_2982	14905001	14915000	90	119	209
Chr2_2983	14910001	14920000	39	50	89
Chr2_2984	14915001	14925000	0	0	0
Chr2_2985	14920001	14930000	0	0	0
Chr2_2986	14925001	14935000	84	91	175
Chr2_2987	14930001	14940000	252	283	535
Chr2_2988	14935001	14945000	366	411	777
Chr2_2989	14940001	14950000	282	320	602
Chr2_2990	14945001	14955000	114	128	242
Chr2_2991	14950001	14960000	0	0	0
Chr2_2992	14955001	14965000	0	0	0
Chr2_2993	14960001	14970000	0	0	0
Chr2_2994	14965001	14975000	0	0	0
Chr2_2995	14970001	14980000	113	172	285
Chr2_2996	14975001	14985000	310	478	788
Chr2_2997	14980001	14990000	453	731	1184
Chr2_2998	14985001	14995000	398	687	1085
Chr2_2999	14990001	15000000	253	428	681
Chr2_3000	14995001	15005000	110	175	285
Chr2_3001	15000001	15010000	93	100	193
Chr2_3002	15005001	15015000	121	122	243
Chr2_3003	15010001	15020000	182	156	338
Chr2_3004	15015001	15025000	141	103	244
Chr2_3005	15020001	15030000	61	34	95
Chr2_3006	15025001	15035000	53	46	99
Chr2_3007	15030001	15040000	110	90	200
Chr2_3008	15035001	15045000	374	304	678
Chr2_3009	15040001	15050000	613	515	1128
Chr2_3010	15045001	15055000	648	580	1228
Chr2_3011	15050001	15060000	434	424	858
Chr2_3012	15055001	15065000	142	167	309
Chr2_3013	15060001	15070000	50	58	108
Chr2_3014	15065001	15075000	0	0	0
Chr2_3015	15070001	15080000	76	50	126
Chr2_3016	15075001	15085000	167	111	278
Chr2_3017	15080001	15090000	231	172	403
Chr2_3018	15085001	15095000	249	201	450
Chr2_3019	15090001	15100000	231	194	425
Chr2_3020	15095001	15105000	167	133	300
Chr2_3021	15100001	15110000	111	93	204
Chr2_3022	15105001	15115000	79	82	161
Chr2_3023	15110001	15120000	149	131	280
Chr2_3024	15115001	15125000	204	158	362
Chr2_3025	15120001	15130000	252	212	464
Chr2_3026	15125001	15135000	252	248	500
Chr2_3027	15130001	15140000	290	298	588
Chr2_3028	15135001	15145000	338	326	664
Chr2_3029	15140001	15150000	268	241	509
Chr2_3030	15145001	15155000	137	125	262
Chr2_3031	15150001	15160000	0	0	0
Chr2_3032	15155001	15165000	0	0	0
Chr2_3033	15160001	15170000	46	44	90
Chr2_3034	15165001	15175000	46	44	90
Chr2_3035	15170001	15180000	46	44	90
Chr2_3036	15175001	15185000	0	0	0
Chr2_3037	15180001	15190000	69	66	135
Chr2_3038	15185001	15195000	147	114	261
Chr2_3039	15190001	15200000	197	163	360
Chr2_3040	15195001	15205000	180	168	348
Chr2_3041	15200001	15210000	151	205	356
Chr2_3042	15205001	15215000	151	228	379
Chr2_3043	15210001	15220000	99	157	256
Chr2_3044	15215001	15225000	50	72	122
Chr2_3045	15220001	15230000	0	0	0
Chr2_3046	15225001	15235000	73	70	143
Chr2_3047	15230001	15240000	167	169	336
Chr2_3048	15235001	15245000	235	236	471
Chr2_3049	15240001	15250000	240	225	465
Chr2_3050	15245001	15255000	146	126	272
Chr2_3051	15250001	15260000	78	59	137
Chr2_3052	15255001	15265000	0	0	0
Chr2_3053	15260001	15270000	0	0	0
Chr2_3054	15265001	15275000	0	0	0
Chr2_3055	15270001	15280000	50	72	122
Chr2_3056	15275001	15285000	130	172	302
Chr2_3057	15280001	15290000	286	345	631
Chr2_3058	15285001	15295000	385	425	810
Chr2_3059	15290001	15300000	347	362	709
Chr2_3060	15295001	15305000	227	230	457
Chr2_3061	15300001	15310000	151	160	311
Chr2_3062	15305001	15315000	294	362	656
Chr2_3063	15310001	15320000	535	613	1148
Chr2_3064	15315001	15325000	648	679	1327
Chr2_3065	15320001	15330000	463	440	903
Chr2_3066	15325001	15335000	186	148	334
Chr2_3067	15330001	15340000	0	0	0
Chr2_3068	15335001	15345000	0	0	0
Chr2_3069	15340001	15350000	0	0	0
Chr2_3070	15345001	15355000	0	0	0
Chr2_3071	15350001	15360000	0	0	0
Chr2_3072	15355001	15365000	0	0	0
Chr2_3073	15360001	15370000	0	0	0
Chr2_3074	15365001	15375000	0	0	0
Chr2_3075	15370001	15380000	86	71	157
Chr2_3076	15375001	15385000	209	170	379
Chr2_3077	15380001	15390000	295	233	528
Chr2_3078	15385001	15395000	209	162	371
Chr2_3079	15390001	15400000	86	63	149
Chr2_3080	15395001	15405000	0	0	0
Chr2_3081	15400001	15410000	40	45	85
Chr2_3082	15405001	15415000	40	45	85
Chr2_3083	15410001	15420000	40	45	85
Chr2_3084	15415001	15425000	0	0	0
Chr2_3085	15420001	15430000	0	0	0
Chr2_3086	15425001	15435000	77	65	142
Chr2_3087	15430001	15440000	168	156	324
Chr2_3088	15435001	15445000	281	259	540
Chr2_3089	15440001	15450000	269	246	515
Chr2_3090	15445001	15455000	178	155	333
Chr2_3091	15450001	15460000	65	52	117
Chr2_3092	15455001	15465000	0	0	0
Chr2_3093	15460001	15470000	0	0	0
Chr2_3094	15465001	15475000	114	148	262
Chr2_3095	15470001	15480000	349	421	770
Chr2_3096	15475001	15485000	622	746	1368
Chr2_3097	15480001	15490000	686	816	1502
Chr2_3098	15485001	15495000	544	636	1180
Chr2_3099	15490001	15500000	271	311	582
Chr2_3100	15495001	15505000	162	138	300
Chr2_3101	15500001	15510000	133	87	220
Chr2_3102	15505001	15515000	133	87	220
Chr2_3103	15510001	15520000	64	42	106
Chr2_3104	15515001	15525000	58	45	103
Chr2_3105	15520001	15530000	129	116	245
Chr2_3106	15525001	15535000	209	190	399
Chr2_3107	15530001	15540000	207	215	422
Chr2_3108	15535001	15545000	192	205	397
Chr2_3109	15540001	15550000	112	131	243
Chr2_3110	15545001	15555000	56	61	117
Chr2_3111	15550001	15560000	0	0	0
Chr2_3112	15555001	15565000	0	0	0
Chr2_3113	15560001	15570000	0	0	0
Chr2_3114	15565001	15575000	0	0	0
Chr2_3115	15570001	15580000	0	0	0
Chr2_3116	15575001	15585000	0	0	0
Chr2_3117	15580001	15590000	0	0	0
Chr2_3118	15585001	15595000	0	0	0
Chr2_3119	15590001	15600000	0	0	0
Chr2_3120	15595001	15605000	0	0	0
Chr2_3121	15600001	15610000	0	0	0
Chr2_3122	15605001	15615000	0	0	0
Chr2_3123	15610001	15620000	0	0	0
Chr2_3124	15615001	15625000	0	0	0
Chr2_3125	15620001	15630000	0	0	0
Chr2_3126	15625001	15635000	0	0	0
Chr2_3127	15630001	15640000	0	0	0
Chr2_3128	15635001	15645000	0	0	0
Chr2_3129	15640001	15650000	0	0	0
Chr2_3130	15645001	15655000	0	0	0
Chr2_3131	15650001	15660000	0	0	0
Chr2_3132	15655001	15665000	0	0	0
Chr2_3133	15660001	15670000	0	0	0
Chr2_3134	15665001	15675000	0	0	0
Chr2_3135	15670001	15680000	0	0	0
Chr2_3136	15675001	15685000	45	38	83
Chr2_3137	15680001	15690000	81	92	173
Chr2_3138	15685001	15695000	115	133	248
Chr2_3139	15690001	15700000	206	154	360
Chr2_3140	15695001	15705000	334	204	538
Chr2_3141	15700001	15710000	423	280	703
Chr2_3142	15705001	15715000	384	309	693
Chr2_3143	15710001	15720000	220	205	425
Chr2_3144	15715001	15725000	97	88	185
Chr2_3145	15720001	15730000	79	81	160
Chr2_3146	15725001	15735000	236	301	537
Chr2_3147	15730001	15740000	366	484	850
Chr2_3148	15735001	15745000	287	403	690
Chr2_3149	15740001	15750000	164	287	451
Chr2_3150	15745001	15755000	153	247	400
Chr2_3151	15750001	15760000	265	313	578
Chr2_3152	15755001	15765000	231	209	440
Chr2_3153	15760001	15770000	185	111	296
Chr2_3154	15765001	15775000	176	144	320
Chr2_3155	15770001	15780000	253	241	494
Chr2_3156	15775001	15785000	228	240	468
Chr2_3157	15780001	15790000	184	188	372
Chr2_3158	15785001	15795000	107	91	198
Chr2_3159	15790001	15800000	182	161	343
Chr2_3160	15795001	15805000	370	351	721
Chr2_3161	15800001	15810000	515	495	1010
Chr2_3162	15805001	15815000	392	381	773
Chr2_3163	15810001	15820000	145	144	289
Chr2_3164	15815001	15825000	0	0	0
Chr2_3165	15820001	15830000	0	0	0
Chr2_3166	15825001	15835000	0	0	0
Chr2_3167	15830001	15840000	0	0	0
Chr2_3168	15835001	15845000	0	0	0
Chr2_3169	15840001	15850000	0	0	0
Chr2_3170	15845001	15855000	0	0	0
Chr2_3171	15850001	15860000	0	0	0
Chr2_3172	15855001	15865000	0	0	0
Chr2_3173	15860001	15870000	0	0	0
Chr2_3174	15865001	15875000	0	0	0
Chr2_3175	15870001	15880000	0	0	0
Chr2_3176	15875001	15885000	0	0	0
Chr2_3177	15880001	15890000	121	165	286
Chr2_3178	15885001	15895000	242	309	551
Chr2_3179	15890001	15900000	242	309	551
Chr2_3180	15895001	15905000	121	144	265
Chr2_3181	15900001	15910000	0	0	0
Chr2_3182	15905001	15915000	0	0	0
Chr2_3183	15910001	15920000	0	0	0
Chr2_3184	15915001	15925000	0	0	0
Chr2_3185	15920001	15930000	0	0	0
Chr2_3186	15925001	15935000	0	0	0
Chr2_3187	15930001	15940000	0	0	0
Chr2_3188	15935001	15945000	0	0	0
Chr2_3189	15940001	15950000	89	104	193
Chr2_3190	15945001	15955000	175	196	371
Chr2_3191	15950001	15960000	249	261	510
Chr2_3192	15955001	15965000	231	235	466
Chr2_3193	15960001	15970000	198	221	419
Chr2_3194	15965001	15975000	200	267	467
Chr2_3195	15970001	15980000	433	542	975
Chr2_3196	15975001	15985000	694	801	1495
Chr2_3197	15980001	15990000	754	789	1543
Chr2_3198	15985001	15995000	596	590	1186
Chr2_3199	15990001	16000000	408	385	793
Chr2_3200	15995001	16005000	338	325	663
Chr2_3201	16000001	16010000	297	282	579
Chr2_3202	16005001	16015000	292	312	604
Chr2_3203	16010001	16020000	270	351	621
Chr2_3204	16015001	16025000	245	287	532
Chr2_3205	16020001	16030000	226	197	423
Chr2_3206	16025001	16035000	247	181	428
Chr2_3207	16030001	16040000	167	134	301
Chr2_3208	16035001	16045000	65	62	127
Chr2_3209	16040001	16050000	54	48	102
Chr2_3210	16045001	16055000	124	114	238
Chr2_3211	16050001	16060000	124	114	238
Chr2_3212	16055001	16065000	70	66	136
Chr2_3213	16060001	16070000	0	0	0
Chr2_3214	16065001	16075000	0	0	0
Chr2_3215	16070001	16080000	98	81	179
Chr2_3216	16075001	16085000	177	139	316
Chr2_3217	16080001	16090000	232	197	429
Chr2_3218	16085001	16095000	201	177	378
Chr2_3219	16090001	16100000	122	119	241
Chr2_3220	16095001	16105000	67	61	128
Chr2_3221	16100001	16110000	0	0	0
Chr2_3222	16105001	16115000	79	69	148
Chr2_3223	16110001	16120000	173	147	320
Chr2_3224	16115001	16125000	173	147	320
Chr2_3225	16120001	16130000	94	78	172
Chr2_3226	16125001	16135000	130	146	276
Chr2_3227	16130001	16140000	267	277	544
Chr2_3228	16135001	16145000	371	371	742
Chr2_3229	16140001	16150000	366	352	718
Chr2_3230	16145001	16155000	309	322	631
Chr2_3231	16150001	16160000	244	298	542
Chr2_3232	16155001	16165000	166	222	388
Chr2_3233	16160001	16170000	195	235	430
Chr2_3234	16165001	16175000	239	267	506
Chr2_3235	16170001	16180000	192	216	408
Chr2_3236	16175001	16185000	83	102	185
Chr2_3237	16180001	16190000	57	58	115
Chr2_3238	16185001	16195000	104	108	212
Chr2_3239	16190001	16200000	172	166	338
Chr2_3240	16195001	16205000	191	161	352
Chr2_3241	16200001	16210000	266	237	503
Chr2_3242	16205001	16215000	362	373	735
Chr2_3243	16210001	16220000	370	418	788
Chr2_3244	16215001	16225000	248	292	540
Chr2_3245	16220001	16230000	84	98	182
Chr2_3246	16225001	16235000	116	142	258
Chr2_3247	16230001	16240000	279	319	598
Chr2_3248	16235001	16245000	366	394	760
Chr2_3249	16240001	16250000	317	298	615
Chr2_3250	16245001	16255000	256	166	422
Chr2_3251	16250001	16260000	286	171	457
Chr2_3252	16255001	16265000	314	207	521
Chr2_3253	16260001	16270000	310	235	545
Chr2_3254	16265001	16275000	322	214	536
Chr2_3255	16270001	16280000	377	240	617
Chr2_3256	16275001	16285000	449	388	837
Chr2_3257	16280001	16290000	423	476	899
Chr2_3258	16285001	16295000	273	368	641
Chr2_3259	16290001	16300000	103	147	250
Chr2_3260	16295001	16305000	46	46	92
Chr2_3261	16300001	16310000	120	107	227
Chr2_3262	16305001	16315000	324	291	615
Chr2_3263	16310001	16320000	456	416	872
Chr2_3264	16315001	16325000	494	484	978
Chr2_3265	16320001	16330000	410	428	838
Chr2_3266	16325001	16335000	325	301	626
Chr2_3267	16330001	16340000	312	232	544
Chr2_3268	16335001	16345000	192	104	296
Chr2_3269	16340001	16350000	99	60	159
Chr2_3270	16345001	16355000	0	0	0
Chr2_3271	16350001	16360000	0	0	0
Chr2_3272	16355001	16365000	0	0	0
Chr2_3273	16360001	16370000	0	0	0
Chr2_3274	16365001	16375000	96	112	208
Chr2_3275	16370001	16380000	172	211	383
Chr2_3276	16375001	16385000	330	435	765
Chr2_3277	16380001	16390000	401	553	954
Chr2_3278	16385001	16395000	325	454	779
Chr2_3279	16390001	16400000	217	282	499
Chr2_3280	16395001	16405000	50	52	102
Chr2_3281	16400001	16410000	96	118	214
Chr2_3282	16405001	16415000	96	137	233
Chr2_3283	16410001	16420000	158	230	388
Chr2_3284	16415001	16425000	197	274	471
Chr2_3285	16420001	16430000	229	286	515
Chr2_3286	16425001	16435000	214	266	480
Chr2_3287	16430001	16440000	129	156	285
Chr2_3288	16435001	16445000	47	73	120
Chr2_3289	16440001	16450000	0	0	0
Chr2_3290	16445001	16455000	0	0	0
Chr2_3291	16450001	16460000	0	0	0
Chr2_3292	16455001	16465000	0	0	0
Chr2_3293	16460001	16470000	0	0	0
Chr2_3294	16465001	16475000	0	0	0
Chr2_3295	16470001	16480000	0	0	0
Chr2_3296	16475001	16485000	0	0	0
Chr2_3297	16480001	16490000	0	0	0
Chr2_3298	16485001	16495000	0	0	0
Chr2_3299	16490001	16500000	0	0	0
Chr2_3300	16495001	16505000	0	0	0
Chr2_3301	16500001	16510000	0	0	0
Chr2_3302	16505001	16515000	0	0	0
Chr2_3303	16510001	16520000	0	0	0
Chr2_3304	16515001	16525000	0	0	0
Chr2_3305	16520001	16530000	0	0	0
Chr2_3306	16525001	16535000	99	88	187
Chr2_3307	16530001	16540000	210	179	389
Chr2_3308	16535001	16545000	282	222	504
Chr2_3309	16540001	16550000	252	181	433
Chr2_3310	16545001	16555000	239	216	455
Chr2_3311	16550001	16560000	283	295	578
Chr2_3312	16555001	16565000	321	348	669
Chr2_3313	16560001	16570000	303	334	637
Chr2_3314	16565001	16575000	240	292	532
Chr2_3315	16570001	16580000	196	273	469
Chr2_3316	16575001	16585000	200	247	447
Chr2_3317	16580001	16590000	216	223	439
Chr2_3318	16585001	16595000	153	142	295
Chr2_3319	16590001	16600000	69	56	125
Chr2_3320	16595001	16605000	0	0	0
Chr2_3321	16600001	16610000	64	72	136
Chr2_3322	16605001	16615000	180	171	351
Chr2_3323	16610001	16620000	290	247	537
Chr2_3324	16615001	16625000	272	222	494
Chr2_3325	16620001	16630000	200	167	367
Chr2_3326	16625001	16635000	174	173	347
Chr2_3327	16630001	16640000	247	228	475
Chr2_3328	16635001	16645000	306	261	567
Chr2_3329	16640001	16650000	284	227	511
Chr2_3330	16645001	16655000	226	184	410
Chr2_3331	16650001	16660000	195	172	367
Chr2_3332	16655001	16665000	182	154	336
Chr2_3333	16660001	16670000	121	95	216
Chr2_3334	16665001	16675000	162	144	306
Chr2_3335	16670001	16680000	210	220	430
Chr2_3336	16675001	16685000	210	220	430
Chr2_3337	16680001	16690000	140	168	308
Chr2_3338	16685001	16695000	134	200	334
Chr2_3339	16690001	16700000	248	359	607
Chr2_3340	16695001	16705000	274	373	647
Chr2_3341	16700001	16710000	183	235	418
Chr2_3342	16705001	16715000	69	76	145
Chr2_3343	16710001	16720000	0	0	0
Chr2_3344	16715001	16725000	0	0	0
Chr2_3345	16720001	16730000	0	0	0
Chr2_3346	16725001	16735000	0	0	0
Chr2_3347	16730001	16740000	0	0	0
Chr2_3348	16735001	16745000	0	0	0
Chr2_3349	16740001	16750000	0	0	0
Chr2_3350	16745001	16755000	0	0	0
Chr2_3351	16750001	16760000	72	58	130
Chr2_3352	16755001	16765000	170	158	328
Chr2_3353	16760001	16770000	237	250	487
Chr2_3354	16765001	16775000	165	192	357
Chr2_3355	16770001	16780000	67	92	159
Chr2_3356	16775001	16785000	69	66	135
Chr2_3357	16780001	16790000	69	66	135
Chr2_3358	16785001	16795000	144	171	315
Chr2_3359	16790001	16800000	160	223	383
Chr2_3360	16795001	16805000	224	302	526
Chr2_3361	16800001	16810000	292	388	680
Chr2_3362	16805001	16815000	326	439	765
Chr2_3363	16810001	16820000	316	430	746
Chr2_3364	16815001	16825000	245	302	547
Chr2_3365	16820001	16830000	239	271	510
Chr2_3366	16825001	16835000	352	438	790
Chr2_3367	16830001	16840000	414	539	953
Chr2_3368	16835001	16845000	366	454	820
Chr2_3369	16840001	16850000	248	249	497
Chr2_3370	16845001	16855000	114	85	199
Chr2_3371	16850001	16860000	49	32	81
Chr2_3372	16855001	16865000	87	67	154
Chr2_3373	16860001	16870000	156	132	288
Chr2_3374	16865001	16875000	250	194	444
Chr2_3375	16870001	16880000	267	193	460
Chr2_3376	16875001	16885000	273	204	477
Chr2_3377	16880001	16890000	257	222	479
Chr2_3378	16885001	16895000	224	212	436
Chr2_3379	16890001	16900000	249	217	466
Chr2_3380	16895001	16905000	289	252	541
Chr2_3381	16900001	16910000	367	365	732
Chr2_3382	16905001	16915000	393	455	848
Chr2_3383	16910001	16920000	337	420	757
Chr2_3384	16915001	16925000	240	290	530
Chr2_3385	16920001	16930000	216	181	397
Chr2_3386	16925001	16935000	276	174	450
Chr2_3387	16930001	16940000	303	220	523
Chr2_3388	16935001	16945000	259	261	520
Chr2_3389	16940001	16950000	199	268	467
Chr2_3390	16945001	16955000	120	183	303
Chr2_3391	16950001	16960000	62	80	142
Chr2_3392	16955001	16965000	181	148	329
Chr2_3393	16960001	16970000	401	326	727
Chr2_3394	16965001	16975000	465	383	848
Chr2_3395	16970001	16980000	284	235	519
Chr2_3396	16975001	16985000	64	57	121
Chr2_3397	16980001	16990000	0	0	0
Chr2_3398	16985001	16995000	0	0	0
Chr2_3399	16990001	17000000	0	0	0
Chr2_3400	16995001	17005000	56	53	109
Chr2_3401	17000001	17010000	108	109	217
