chr_window	start	stop	ADref	ADalt	DP
Chr3_2843	14210001	14220000	515	180	695
Chr3_2844	14215001	14225000	738	185	923
Chr3_2845	14220001	14230000	519	148	667
Chr3_2846	14225001	14235000	106	129	235
Chr3_2847	14230001	14240000	110	92	202
Chr3_2848	14235001	14245000	192	190	382
Chr3_2849	14240001	14250000	213	221	434
Chr3_2850	14245001	14255000	242	173	415
Chr3_2851	14250001	14260000	313	244	557
Chr3_2852	14255001	14265000	298	269	567
Chr3_2853	14260001	14270000	328	230	558
Chr3_2854	14265001	14275000	350	204	554
Chr3_2855	14270001	14280000	272	111	383
Chr3_2856	14275001	14285000	301	84	385
Chr3_2857	14280001	14290000	246	120	366
Chr3_2858	14285001	14295000	237	195	432
Chr3_2859	14290001	14300000	279	232	511
Chr3_2860	14295001	14305000	288	322	610
Chr3_2861	14300001	14310000	230	290	520
Chr3_2862	14305001	14315000	147	169	316
Chr3_2863	14310001	14320000	265	233	498
Chr3_2864	14315001	14325000	206	152	358
Chr3_2865	14320001	14330000	54	46	100
Chr3_2866	14325001	14335000	0.0	0.0	0.0
Chr3_2867	14330001	14340000	0.0	0.0	0.0
Chr3_2868	14335001	14345000	0.0	0.0	0.0
Chr3_2869	14340001	14350000	0.0	0.0	0.0
Chr3_2870	14345001	14355000	0.0	0.0	0.0
Chr3_2871	14350001	14360000	0.0	0.0	0.0
Chr3_2872	14355001	14365000	0.0	0.0	0.0
Chr3_2873	14360001	14370000	0.0	0.0	0.0
Chr3_2874	14365001	14375000	0.0	0.0	0.0
Chr3_2875	14370001	14380000	0.0	0.0	0.0
Chr3_2876	14375001	14385000	340	476	816
Chr3_2877	14380001	14390000	402	521	923
Chr3_2878	14385001	14395000	70	46	116
Chr3_2879	14390001	14400000	0.0	0.0	0.0
Chr3_2880	14395001	14405000	0.0	0.0	0.0
Chr3_2881	14400001	14410000	0.0	0.0	0.0
Chr3_2882	14405001	14415000	0.0	0.0	0.0
Chr3_2883	14410001	14420000	0.0	0.0	0.0
Chr3_2884	14415001	14425000	0.0	0.0	0.0
Chr3_2885	14420001	14430000	0.0	0.0	0.0
Chr3_2886	14425001	14435000	0.0	0.0	0.0
Chr3_2887	14430001	14440000	0.0	0.0	0.0
Chr3_2888	14435001	14445000	0.0	0.0	0.0
Chr3_2889	14440001	14450000	0.0	0.0	0.0
Chr3_2890	14445001	14455000	0.0	0.0	0.0
Chr3_2891	14450001	14460000	0.0	0.0	0.0
Chr3_2892	14455001	14465000	0.0	0.0	0.0
Chr3_2893	14460001	14470000	36	76	112
Chr3_2894	14465001	14475000	68	81	149
Chr3_2895	14470001	14480000	238	59	297
Chr3_2896	14475001	14485000	218	54	272
Chr3_2897	14480001	14490000	0.0	0.0	0.0
Chr3_2898	14485001	14495000	0.0	0.0	0.0
Chr3_2899	14490001	14500000	0.0	0.0	0.0
Chr3_2900	14495001	14505000	0.0	0.0	0.0
Chr3_2901	14500001	14510000	0.0	0.0	0.0
Chr3_2902	14505001	14515000	77	1	78
Chr3_2903	14510001	14520000	77	1	78
Chr3_2904	14515001	14525000	0.0	0.0	0.0
Chr3_2905	14520001	14530000	86	0	86
Chr3_2906	14525001	14535000	180	0	180
Chr3_2907	14530001	14540000	196	42	238
Chr3_2908	14535001	14545000	105	81	186
Chr3_2909	14540001	14550000	54	39	93
Chr3_2910	14545001	14555000	0.0	0.0	0.0
Chr3_2911	14550001	14560000	0.0	0.0	0.0
Chr3_2912	14555001	14565000	0.0	0.0	0.0
Chr3_2913	14560001	14570000	0.0	0.0	0.0
Chr3_2914	14565001	14575000	82	64	146
Chr3_2915	14570001	14580000	71	57	128
Chr3_2916	14575001	14585000	0.0	0.0	0.0
Chr3_2917	14580001	14590000	0.0	0.0	0.0
Chr3_2918	14585001	14595000	0.0	0.0	0.0
Chr3_2919	14590001	14600000	0.0	0.0	0.0
Chr3_2920	14595001	14605000	0.0	0.0	0.0
Chr3_2921	14600001	14610000	0.0	0.0	0.0
Chr3_2922	14605001	14615000	0.0	0.0	0.0
Chr3_2923	14610001	14620000	0.0	0.0	0.0
Chr3_2924	14615001	14625000	0.0	0.0	0.0
Chr3_2925	14620001	14630000	0.0	0.0	0.0
Chr3_2926	14625001	14635000	0.0	0.0	0.0
Chr3_2927	14630001	14640000	0.0	0.0	0.0
Chr3_2928	14635001	14645000	0.0	0.0	0.0
Chr3_2929	14640001	14650000	0.0	0.0	0.0
Chr3_2930	14645001	14655000	0.0	0.0	0.0
Chr3_2931	14650001	14660000	145	237	382
Chr3_2932	14655001	14665000	324	406	730
Chr3_2933	14660001	14670000	336	324	660
Chr3_2934	14665001	14675000	306	305	611
Chr3_2935	14670001	14680000	247	329	576
Chr3_2936	14675001	14685000	158	256	414
Chr3_2937	14680001	14690000	109	105	214
Chr3_2938	14685001	14695000	104	118	222
Chr3_2939	14690001	14700000	118	163	281
Chr3_2940	14695001	14705000	162	143	305
Chr3_2941	14700001	14710000	171	130	301
Chr3_2942	14705001	14715000	115	114	229
Chr3_2943	14710001	14720000	155	128	283
Chr3_2944	14715001	14725000	139	114	253
Chr3_2945	14720001	14730000	69	102	171
Chr3_2946	14725001	14735000	146	185	331
Chr3_2947	14730001	14740000	140	156	296
Chr3_2948	14735001	14745000	186	163	349
Chr3_2949	14740001	14750000	242	219	461
Chr3_2950	14745001	14755000	134	128	262
Chr3_2951	14750001	14760000	59	51	110
Chr3_2952	14755001	14765000	70	65	135
Chr3_2953	14760001	14770000	116	146	262
Chr3_2954	14765001	14775000	187	220	407
Chr3_2955	14770001	14780000	211	214	425
Chr3_2956	14775001	14785000	216	215	431
Chr3_2957	14780001	14790000	289	263	552
Chr3_2958	14785001	14795000	360	352	712
Chr3_2959	14790001	14800000	417	453	870
Chr3_2960	14795001	14805000	503	495	998
Chr3_2961	14800001	14810000	456	458	914
Chr3_2962	14805001	14815000	250	316	566
Chr3_2963	14810001	14820000	80	117	197
Chr3_2964	14815001	14825000	0.0	0.0	0.0
Chr3_2965	14820001	14830000	0.0	0.0	0.0
Chr3_2966	14825001	14835000	136	104	240
Chr3_2967	14830001	14840000	202	174	376
Chr3_2968	14835001	14845000	185	187	372
Chr3_2969	14840001	14850000	154	148	302
Chr3_2970	14845001	14855000	205	153	358
Chr3_2971	14850001	14860000	206	146	352
Chr3_2972	14855001	14865000	391	276	667
Chr3_2973	14860001	14870000	388	305	693
Chr3_2974	14865001	14875000	164	154	318
Chr3_2975	14870001	14880000	171	137	308
Chr3_2976	14875001	14885000	368	205	573
Chr3_2977	14880001	14890000	609	317	926
Chr3_2978	14885001	14895000	465	296	761
Chr3_2979	14890001	14900000	360	349	709
Chr3_2980	14895001	14905000	352	365	717
Chr3_2981	14900001	14910000	283	256	539
Chr3_2982	14905001	14915000	417	392	809
Chr3_2983	14910001	14920000	471	438	909
Chr3_2984	14915001	14925000	395	333	728
Chr3_2985	14920001	14930000	378	261	639
Chr3_2986	14925001	14935000	254	194	448
Chr3_2987	14930001	14940000	147	181	328
Chr3_2988	14935001	14945000	216	196	412
Chr3_2989	14940001	14950000	200	169	369
Chr3_2990	14945001	14955000	132	145	277
Chr3_2991	14950001	14960000	81	104	185
Chr3_2992	14955001	14965000	0.0	0.0	0.0
Chr3_2993	14960001	14970000	334	144	478
Chr3_2994	14965001	14975000	533	198	731
Chr3_2995	14970001	14980000	350	169	519
Chr3_2996	14975001	14985000	238	196	434
Chr3_2997	14980001	14990000	248	202	450
Chr3_2998	14985001	14995000	226	174	400
Chr3_2999	14990001	15000000	564	301	865
Chr3_3000	14995001	15005000	716	328	1044
Chr3_3001	15000001	15010000	327	210	537
Chr3_3002	15005001	15015000	289	231	520
Chr3_3003	15010001	15020000	256	164	420
Chr3_3004	15015001	15025000	101	86	187
Chr3_3005	15020001	15030000	309	95	404
Chr3_3006	15025001	15035000	323	65	388
Chr3_3007	15030001	15040000	245	157	402
Chr3_3008	15035001	15045000	173	138	311
Chr3_3009	15040001	15050000	108	59	167
Chr3_3010	15045001	15055000	351	215	566
Chr3_3011	15050001	15060000	484	311	795
Chr3_3012	15055001	15065000	318	231	549
Chr3_3013	15060001	15070000	433	310	743
Chr3_3014	15065001	15075000	701	513	1214
Chr3_3015	15070001	15080000	568	486	1054
Chr3_3016	15075001	15085000	360	292	652
Chr3_3017	15080001	15090000	312	197	509
Chr3_3018	15085001	15095000	254	193	447
Chr3_3019	15090001	15100000	217	249	466
Chr3_3020	15095001	15105000	259	254	513
Chr3_3021	15100001	15110000	257	228	485
Chr3_3022	15105001	15115000	262	303	565
Chr3_3023	15110001	15120000	346	333	679
Chr3_3024	15115001	15125000	333	321	654
Chr3_3025	15120001	15130000	275	281	556
Chr3_3026	15125001	15135000	256	244	500
Chr3_3027	15130001	15140000	265	268	533
Chr3_3028	15135001	15145000	301	212	513
Chr3_3029	15140001	15150000	335	231	566
Chr3_3030	15145001	15155000	355	375	730
Chr3_3031	15150001	15160000	269	364	633
Chr3_3032	15155001	15165000	391	329	720
Chr3_3033	15160001	15170000	340	239	579
Chr3_3034	15165001	15175000	212	218	430
Chr3_3035	15170001	15180000	204	228	432
Chr3_3036	15175001	15185000	260	258	518
Chr3_3037	15180001	15190000	331	265	596
Chr3_3038	15185001	15195000	159	111	270
Chr3_3039	15190001	15200000	71	59	130
Chr3_3040	15195001	15205000	80	57	137
Chr3_3041	15200001	15210000	143	79	222
Chr3_3042	15205001	15215000	109	63	172
Chr3_3043	15210001	15220000	75	52	127
Chr3_3044	15215001	15225000	120	85	205
Chr3_3045	15220001	15230000	222	194	416
Chr3_3046	15225001	15235000	284	181	465
Chr3_3047	15230001	15240000	130	43	173
Chr3_3048	15235001	15245000	0.0	0.0	0.0
Chr3_3049	15240001	15250000	194	78	272
Chr3_3050	15245001	15255000	302	100	402
Chr3_3051	15250001	15260000	420	150	570
Chr3_3052	15255001	15265000	314	117	431
Chr3_3053	15260001	15270000	74	78	152
Chr3_3054	15265001	15275000	101	102	203
Chr3_3055	15270001	15280000	103	104	207
Chr3_3056	15275001	15285000	494	377	871
Chr3_3057	15280001	15290000	555	364	919
Chr3_3058	15285001	15295000	220	122	342
Chr3_3059	15290001	15300000	258	323	581
Chr3_3060	15295001	15305000	229	283	512
Chr3_3061	15300001	15310000	79	42	121
Chr3_3062	15305001	15315000	78	83	161
Chr3_3063	15310001	15320000	262	229	491
Chr3_3064	15315001	15325000	191	157	348
Chr3_3065	15320001	15330000	0.0	0.0	0.0
Chr3_3066	15325001	15335000	269	292	561
Chr3_3067	15330001	15340000	380	371	751
Chr3_3068	15335001	15345000	175	136	311
Chr3_3069	15340001	15350000	162	138	300
Chr3_3070	15345001	15355000	431	389	820
Chr3_3071	15350001	15360000	359	354	713
Chr3_3072	15355001	15365000	174	221	395
Chr3_3073	15360001	15370000	191	214	405
Chr3_3074	15365001	15375000	277	243	520
Chr3_3075	15370001	15380000	489	433	922
Chr3_3076	15375001	15385000	832	608	1440
Chr3_3077	15380001	15390000	1037	861	1898
Chr3_3078	15385001	15395000	703	701	1404
Chr3_3079	15390001	15400000	395	389	784
Chr3_3080	15395001	15405000	504	434	938
Chr3_3081	15400001	15410000	402	310	712
Chr3_3082	15405001	15415000	208	194	402
Chr3_3083	15410001	15420000	323	239	562
Chr3_3084	15415001	15425000	310	213	523
Chr3_3085	15420001	15430000	270	170	440
Chr3_3086	15425001	15435000	171	80	251
Chr3_3087	15430001	15440000	68	51	119
Chr3_3088	15435001	15445000	101	90	191
Chr3_3089	15440001	15450000	120	118	238
Chr3_3090	15445001	15455000	54	55	109
Chr3_3091	15450001	15460000	0.0	0.0	0.0
Chr3_3092	15455001	15465000	0.0	0.0	0.0
Chr3_3093	15460001	15470000	0.0	0.0	0.0
Chr3_3094	15465001	15475000	75	54	129
Chr3_3095	15470001	15480000	150	130	280
Chr3_3096	15475001	15485000	166	167	333
Chr3_3097	15480001	15490000	178	166	344
Chr3_3098	15485001	15495000	170	185	355
Chr3_3099	15490001	15500000	182	196	378
Chr3_3100	15495001	15505000	259	192	451
Chr3_3101	15500001	15510000	284	234	518
Chr3_3102	15505001	15515000	299	330	629
Chr3_3103	15510001	15520000	233	251	484
Chr3_3104	15515001	15525000	137	144	281
Chr3_3105	15520001	15530000	75	95	170
Chr3_3106	15525001	15535000	49	62	111
Chr3_3107	15530001	15540000	75	101	176
Chr3_3108	15535001	15545000	153	131	284
Chr3_3109	15540001	15550000	271	217	488
Chr3_3110	15545001	15555000	310	248	558
Chr3_3111	15550001	15560000	281	243	524
Chr3_3112	15555001	15565000	175	171	346
Chr3_3113	15560001	15570000	237	182	419
Chr3_3114	15565001	15575000	810	220	1030
Chr3_3115	15570001	15580000	830	188	1018
Chr3_3116	15575001	15585000	212	125	337
Chr3_3117	15580001	15590000	143	65	208
Chr3_3118	15585001	15595000	214	128	342
Chr3_3119	15590001	15600000	222	215	437
Chr3_3120	15595001	15605000	224	184	408
Chr3_3121	15600001	15610000	214	110	324
Chr3_3122	15605001	15615000	239	125	364
Chr3_3123	15610001	15620000	188	201	389
Chr3_3124	15615001	15625000	179	227	406
Chr3_3125	15620001	15630000	253	239	492
Chr3_3126	15625001	15635000	236	195	431
Chr3_3127	15630001	15640000	191	165	356
Chr3_3128	15635001	15645000	174	180	354
Chr3_3129	15640001	15650000	235	199	434
Chr3_3130	15645001	15655000	194	153	347
Chr3_3131	15650001	15660000	149	150	299
Chr3_3132	15655001	15665000	164	173	337
Chr3_3133	15660001	15670000	88	109	197
Chr3_3134	15665001	15675000	287	94	381
Chr3_3135	15670001	15680000	384	32	416
Chr3_3136	15675001	15685000	301	0	301
Chr3_3137	15680001	15690000	438	0	438
Chr3_3138	15685001	15695000	638	1	639
Chr3_3139	15690001	15700000	772	1	773
Chr3_3140	15695001	15705000	442	0	442
Chr3_3141	15700001	15710000	384	0	384
Chr3_3142	15705001	15715000	609	46	655
Chr3_3143	15710001	15720000	635	126	761
Chr3_3144	15715001	15725000	758	83	841
Chr3_3145	15720001	15730000	1015	14	1029
Chr3_3146	15725001	15735000	829	11	840
Chr3_3147	15730001	15740000	540	2	542
Chr3_3148	15735001	15745000	654	2	656
Chr3_3149	15740001	15750000	546	0	546
Chr3_3150	15745001	15755000	318	1	319
Chr3_3151	15750001	15760000	163	1	164
Chr3_3152	15755001	15765000	378	0	378
Chr3_3153	15760001	15770000	511	0	511
Chr3_3154	15765001	15775000	431	0	431
Chr3_3155	15770001	15780000	511	1	512
Chr3_3156	15775001	15785000	573	2	575
Chr3_3157	15780001	15790000	543	2	545
Chr3_3158	15785001	15795000	474	6	480
Chr3_3159	15790001	15800000	379	5	384
Chr3_3160	15795001	15805000	260	0	260
Chr3_3161	15800001	15810000	87	0	87
Chr3_3162	15805001	15815000	0.0	0.0	0.0
Chr3_3163	15810001	15820000	89	0	89
Chr3_3164	15815001	15825000	432	0	432
Chr3_3165	15820001	15830000	410	0	410
Chr3_3166	15825001	15835000	103	0	103
Chr3_3167	15830001	15840000	278	0	278
Chr3_3168	15835001	15845000	307	0	307
Chr3_3169	15840001	15850000	270	0	270
Chr3_3170	15845001	15855000	580	0	580
Chr3_3171	15850001	15860000	462	0	462
Chr3_3172	15855001	15865000	218	0	218
Chr3_3173	15860001	15870000	252	0	252
Chr3_3174	15865001	15875000	259	0	259
Chr3_3175	15870001	15880000	211	0	211
Chr3_3176	15875001	15885000	230	0	230
Chr3_3177	15880001	15890000	330	0	330
Chr3_3178	15885001	15895000	320	2	322
Chr3_3179	15890001	15900000	339	2	341
Chr3_3180	15895001	15905000	454	2	456
Chr3_3181	15900001	15910000	347	2	349
Chr3_3182	15905001	15915000	196	0	196
Chr3_3183	15910001	15920000	522	157	679
Chr3_3184	15915001	15925000	702	158	860
Chr3_3185	15920001	15930000	419	1	420
Chr3_3186	15925001	15935000	295	0	295
Chr3_3187	15930001	15940000	422	97	519
Chr3_3188	15935001	15945000	325	98	423
Chr3_3189	15940001	15950000	182	1	183
Chr3_3190	15945001	15955000	270	0	270
Chr3_3191	15950001	15960000	342	0	342
Chr3_3192	15955001	15965000	301	0	301
Chr3_3193	15960001	15970000	221	0	221
Chr3_3194	15965001	15975000	173	1	174
Chr3_3195	15970001	15980000	106	1	107
Chr3_3196	15975001	15985000	101	0	101
Chr3_3197	15980001	15990000	124	0	124
Chr3_3198	15985001	15995000	166	0	166
Chr3_3199	15990001	16000000	488	1	489
Chr3_3200	15995001	16005000	747	1	748
Chr3_3201	16000001	16010000	664	1	665
Chr3_3202	16005001	16015000	674	2	676
Chr3_3203	16010001	16020000	630	2	632
Chr3_3204	16015001	16025000	503	2	505
Chr3_3205	16020001	16030000	395	1	396
Chr3_3206	16025001	16035000	864	1	865
Chr3_3207	16030001	16040000	737	1	738
Chr3_3208	16035001	16045000	0.0	0.0	0.0
Chr3_3209	16040001	16050000	284	2	286
Chr3_3210	16045001	16055000	452	2	454
Chr3_3211	16050001	16060000	362	1	363
Chr3_3212	16055001	16065000	208	1	209
Chr3_3213	16060001	16070000	104	0	104
Chr3_3214	16065001	16075000	250	0	250
Chr3_3215	16070001	16080000	250	0	250
Chr3_3216	16075001	16085000	138	0	138
Chr3_3217	16080001	16090000	95	0	95
Chr3_3218	16085001	16095000	267	0	267
Chr3_3219	16090001	16100000	328	0	328
Chr3_3220	16095001	16105000	77	0	77
Chr3_3221	16100001	16110000	0.0	0.0	0.0
Chr3_3222	16105001	16115000	54	0	54
Chr3_3223	16110001	16120000	111	0	111
Chr3_3224	16115001	16125000	226	0	226
Chr3_3225	16120001	16130000	626	1	627
Chr3_3226	16125001	16135000	570	7	577
Chr3_3227	16130001	16140000	394	6	400
Chr3_3228	16135001	16145000	360	0	360
Chr3_3229	16140001	16150000	301	0	301
Chr3_3230	16145001	16155000	516	1	517
Chr3_3231	16150001	16160000	286	1	287
Chr3_3232	16155001	16165000	89	0	89
Chr3_3233	16160001	16170000	214	0	214
Chr3_3234	16165001	16175000	305	0	305
Chr3_3235	16170001	16180000	171	0	171
Chr3_3236	16175001	16185000	251	0	251
Chr3_3237	16180001	16190000	619	4	623
Chr3_3238	16185001	16195000	625	4	629
Chr3_3239	16190001	16200000	470	0	470
Chr3_3240	16195001	16205000	356	1	357
Chr3_3241	16200001	16210000	656	111	767
Chr3_3242	16205001	16215000	513	110	623
Chr3_3243	16210001	16220000	177	0	177
Chr3_3244	16215001	16225000	217	0	217
Chr3_3245	16220001	16230000	471	1	472
Chr3_3246	16225001	16235000	869	2	871
Chr3_3247	16230001	16240000	438	1	439
Chr3_3248	16235001	16245000	0.0	0.0	0.0
Chr3_3249	16240001	16250000	0.0	0.0	0.0
Chr3_3250	16245001	16255000	0.0	0.0	0.0
Chr3_3251	16250001	16260000	0.0	0.0	0.0
Chr3_3252	16255001	16265000	275	99	374
Chr3_3253	16260001	16270000	445	36	481
Chr3_3254	16265001	16275000	388	0	388
Chr3_3255	16270001	16280000	249	0	249
Chr3_3256	16275001	16285000	198	0	198
Chr3_3257	16280001	16290000	159	0	159
Chr3_3258	16285001	16295000	475	1	476
Chr3_3259	16290001	16300000	561	1	562
Chr3_3260	16295001	16305000	273	0	273
Chr3_3261	16300001	16310000	322	2	324
Chr3_3262	16305001	16315000	510	2	512
Chr3_3263	16310001	16320000	470	0	470
Chr3_3264	16315001	16325000	413	1	414
Chr3_3265	16320001	16330000	382	2	384
Chr3_3266	16325001	16335000	268	3	271
Chr3_3267	16330001	16340000	119	2	121
Chr3_3268	16335001	16345000	0.0	0.0	0.0
Chr3_3269	16340001	16350000	317	1	318
Chr3_3270	16345001	16355000	248	3	251
Chr3_3271	16350001	16360000	356	2	358
Chr3_3272	16355001	16365000	392	1	393
Chr3_3273	16360001	16370000	128	2	130
Chr3_3274	16365001	16375000	342	2	344
Chr3_3275	16370001	16380000	577	2	579
Chr3_3276	16375001	16385000	395	1	396
Chr3_3277	16380001	16390000	147	0	147
Chr3_3278	16385001	16395000	233	0	233
Chr3_3279	16390001	16400000	414	0	414
Chr3_3280	16395001	16405000	279	0	279
Chr3_3281	16400001	16410000	0.0	0.0	0.0
Chr3_3282	16405001	16415000	82	0	82
Chr3_3283	16410001	16420000	103	0	103
Chr3_3284	16415001	16425000	170	0	170
Chr3_3285	16420001	16430000	295	0	295
Chr3_3286	16425001	16435000	560	0	560
Chr3_3287	16430001	16440000	868	13	881
Chr3_3288	16435001	16445000	632	14	646
Chr3_3289	16440001	16450000	505	1	506
Chr3_3290	16445001	16455000	361	0	361
Chr3_3291	16450001	16460000	246	0	246
Chr3_3292	16455001	16465000	734	3	737
Chr3_3293	16460001	16470000	720	3	723
Chr3_3294	16465001	16475000	551	0	551
Chr3_3295	16470001	16480000	670	0	670
Chr3_3296	16475001	16485000	537	0	537
Chr3_3297	16480001	16490000	372	0	372
Chr3_3298	16485001	16495000	195	0	195
Chr3_3299	16490001	16500000	148	0	148
Chr3_3300	16495001	16505000	274	0	274
Chr3_3301	16500001	16510000	202	0	202
Chr3_3302	16505001	16515000	326	1	327
Chr3_3303	16510001	16520000	294	1	295
Chr3_3304	16515001	16525000	85	0	85
Chr3_3305	16520001	16530000	129	0	129
Chr3_3306	16525001	16535000	181	0	181
Chr3_3307	16530001	16540000	256	0	256
Chr3_3308	16535001	16545000	200	0	200
Chr3_3309	16540001	16550000	116	0	116
Chr3_3310	16545001	16555000	118	0	118
Chr3_3311	16550001	16560000	97	0	97
Chr3_3312	16555001	16565000	122	0	122
Chr3_3313	16560001	16570000	225	1	226
Chr3_3314	16565001	16575000	534	2	536
Chr3_3315	16570001	16580000	562	2	564
Chr3_3316	16575001	16585000	319	1	320
Chr3_3317	16580001	16590000	182	0	182
Chr3_3318	16585001	16595000	0.0	0.0	0.0
Chr3_3319	16590001	16600000	159	0	159
Chr3_3320	16595001	16605000	442	1	443
Chr3_3321	16600001	16610000	479	1	480
Chr3_3322	16605001	16615000	255	0	255
Chr3_3323	16610001	16620000	159	0	159
Chr3_3324	16615001	16625000	575	0	575
Chr3_3325	16620001	16630000	768	0	768
Chr3_3326	16625001	16635000	601	1	602
Chr3_3327	16630001	16640000	317	1	318
Chr3_3328	16635001	16645000	0.0	0.0	0.0
Chr3_3329	16640001	16650000	169	0	169
Chr3_3330	16645001	16655000	420	1	421
Chr3_3331	16650001	16660000	505	1	506
Chr3_3332	16655001	16665000	605	0	605
Chr3_3333	16660001	16670000	690	0	690
Chr3_3334	16665001	16675000	647	16	663
Chr3_3335	16670001	16680000	546	16	562
Chr3_3336	16675001	16685000	383	0	383
Chr3_3337	16680001	16690000	341	1	342
Chr3_3338	16685001	16695000	305	1	306
Chr3_3339	16690001	16700000	152	0	152
Chr3_3340	16695001	16705000	390	3	393
Chr3_3341	16700001	16710000	462	10	472
Chr3_3342	16705001	16715000	191	21	212
Chr3_3343	16710001	16720000	0.0	0.0	0.0
Chr3_3344	16715001	16725000	113	0	113
Chr3_3345	16720001	16730000	193	0	193
Chr3_3346	16725001	16735000	267	1	268
Chr3_3347	16730001	16740000	340	1	341
Chr3_3348	16735001	16745000	362	0	362
Chr3_3349	16740001	16750000	271	1	272
Chr3_3350	16745001	16755000	133	1	134
Chr3_3351	16750001	16760000	121	0	121
Chr3_3352	16755001	16765000	343	1	344
Chr3_3353	16760001	16770000	499	1	500
Chr3_3354	16765001	16775000	545	0	545
Chr3_3355	16770001	16780000	503	0	503
Chr3_3356	16775001	16785000	610	0	610
Chr3_3357	16780001	16790000	631	0	631
Chr3_3358	16785001	16795000	250	0	250
Chr3_3359	16790001	16800000	0.0	0.0	0.0
Chr3_3360	16795001	16805000	241	0	241
Chr3_3361	16800001	16810000	467	68	535
Chr3_3362	16805001	16815000	577	91	668
Chr3_3363	16810001	16820000	393	23	416
Chr3_3364	16815001	16825000	217	0	217
Chr3_3365	16820001	16830000	277	0	277
Chr3_3366	16825001	16835000	347	0	347
Chr3_3367	16830001	16840000	315	0	315
Chr3_3368	16835001	16845000	99	0	99
Chr3_3369	16840001	16850000	114	1	115
Chr3_3370	16845001	16855000	211	1	212
Chr3_3371	16850001	16860000	145	0	145
Chr3_3372	16855001	16865000	102	0	102
Chr3_3373	16860001	16870000	201	0	201
Chr3_3374	16865001	16875000	224	0	224
Chr3_3375	16870001	16880000	97	0	97
Chr3_3376	16875001	16885000	206	0	206
Chr3_3377	16880001	16890000	223	0	223
Chr3_3378	16885001	16895000	188	11	199
Chr3_3379	16890001	16900000	244	12	256
Chr3_3380	16895001	16905000	120	4	124
Chr3_3381	16900001	16910000	163	3	166
Chr3_3382	16905001	16915000	368	0	368
Chr3_3383	16910001	16920000	384	0	384
Chr3_3384	16915001	16925000	338	2	340
Chr3_3385	16920001	16930000	578	3	581
Chr3_3386	16925001	16935000	556	1	557
Chr3_3387	16930001	16940000	288	0	288
Chr3_3388	16935001	16945000	219	0	219
Chr3_3389	16940001	16950000	201	0	201
Chr3_3390	16945001	16955000	212	1	213
Chr3_3391	16950001	16960000	540	5	545
Chr3_3392	16955001	16965000	844	8	852
Chr3_3393	16960001	16970000	583	4	587
Chr3_3394	16965001	16975000	281	0	281
Chr3_3395	16970001	16980000	177	0	177
Chr3_3396	16975001	16985000	129	0	129
Chr3_3397	16980001	16990000	190	0	190
Chr3_3398	16985001	16995000	167	0	167
Chr3_3399	16990001	17000000	102	4	106
Chr3_3400	16995001	17005000	169	4	173
Chr3_3401	17000001	17010000	289	0	289
Chr3_3402	17005001	17015000	248	0	248
Chr3_3403	17010001	17020000	199	2	201
Chr3_3404	17015001	17025000	358	3	361
Chr3_3405	17020001	17030000	319	2	321
Chr3_3406	17025001	17035000	155	1	156
Chr3_3407	17030001	17040000	0.0	0.0	0.0
Chr3_3408	17035001	17045000	0.0	0.0	0.0
Chr3_3409	17040001	17050000	0.0	0.0	0.0
Chr3_3410	17045001	17055000	0.0	0.0	0.0
Chr3_3411	17050001	17060000	0.0	0.0	0.0
Chr3_3412	17055001	17065000	0.0	0.0	0.0
Chr3_3413	17060001	17070000	0.0	0.0	0.0
Chr3_3414	17065001	17075000	0.0	0.0	0.0
Chr3_3415	17070001	17080000	228	0	228
Chr3_3416	17075001	17085000	575	1	576
Chr3_3417	17080001	17090000	632	2	634
Chr3_3418	17085001	17095000	930	3	933
Chr3_3419	17090001	17100000	768	2	770
Chr3_3420	17095001	17105000	317	0	317
Chr3_3421	17100001	17110000	394	14	408
Chr3_3422	17105001	17115000	224	19	243
Chr3_3423	17110001	17120000	149	5	154
Chr3_3424	17115001	17125000	137	0	137
Chr3_3425	17120001	17130000	311	0	311
Chr3_3426	17125001	17135000	929	0	929
Chr3_3427	17130001	17140000	725	2	727
Chr3_3428	17135001	17145000	287	3	290
Chr3_3429	17140001	17150000	229	1	230
Chr3_3430	17145001	17155000	0.0	0.0	0.0
Chr3_3431	17150001	17160000	0.0	0.0	0.0
Chr3_3432	17155001	17165000	212	1	213
Chr3_3433	17160001	17170000	333	2	335
Chr3_3434	17165001	17175000	496	1	497
Chr3_3435	17170001	17180000	555	0	555
Chr3_3436	17175001	17185000	326	0	326
Chr3_3437	17180001	17190000	204	0	204
Chr3_3438	17185001	17195000	150	0	150
Chr3_3439	17190001	17200000	349	0	349
Chr3_3440	17195001	17205000	535	0	535
Chr3_3441	17200001	17210000	388	0	388
Chr3_3442	17205001	17215000	914	1	915
Chr3_3443	17210001	17220000	1090	1	1091
Chr3_3444	17215001	17225000	563	2	565
Chr3_3445	17220001	17230000	339	2	341
Chr3_3446	17225001	17235000	135	0	135
Chr3_3447	17230001	17240000	290	1	291
Chr3_3448	17235001	17245000	613	1	614
Chr3_3449	17240001	17250000	489	0	489
Chr3_3450	17245001	17255000	655	1	656
Chr3_3451	17250001	17260000	594	1	595
Chr3_3452	17255001	17265000	193	0	193
Chr3_3453	17260001	17270000	214	3	217
Chr3_3454	17265001	17275000	292	5	297
